,Date,Open,Close,High,Low,Volume,S&P500,PeRatio,PsRatio,PbRatio,EnterpriseValueRevenueRatio,EnterpriseValueEDITDARatio,BasicEPS
220,2014-03-20,18.924643,18.882143,19.02393,18.833929,208398400,1872.01,14.114,3.058,4.053,8.285,24.336,0.521
221,2014-03-21,18.997499,19.031071,19.0625,18.797501,374046400,1866.52,14.114,3.058,4.053,8.285,24.336,0.521
222,2014-03-24,19.229286,19.256786,19.303572,19.109285,355700800,1857.44,14.114,3.058,4.053,8.285,24.336,0.521
223,2014-03-25,19.339287,19.463928,19.491072,19.27107,282293200,1865.62,14.114,3.058,4.053,8.285,24.336,0.521
224,2014-03-26,19.518572,19.277857,19.607143,19.245001,299768000,1852.56,14.114,3.058,4.053,8.285,24.336,0.521
225,2014-03-27,19.286428,19.195,19.339287,19.111429,222031600,1849.04,14.114,3.058,4.053,8.285,24.336,0.521
226,2014-03-28,19.225714,19.173571,19.247856,19.080357,200564000,1857.62,14.114,3.058,4.053,8.285,24.336,0.521
227,2014-03-31,19.258215,19.169287,19.314644,19.140356,168669200,1872.34,13.273,2.839,3.567,9.613,28.345,0.418
228,2014-04-01,19.205713,19.344643,19.352501,19.170357,200760000,1885.52,13.273,2.839,3.567,9.613,28.345,0.418
229,2014-04-02,19.370714,19.376785,19.41,19.295,180420800,1890.9,13.273,2.839,3.567,9.613,28.345,0.418
230,2014-04-03,19.335358,19.2425,19.375,19.201429,162344000,1888.77,13.273,2.839,3.567,9.613,28.345,0.418
231,2014-04-04,19.278929,18.99357,19.285713,18.949286,275251200,1865.09,13.273,2.839,3.567,9.613,28.345,0.418
232,2014-04-07,18.857857,18.695356,18.960714,18.638929,289850400,1845.04,13.273,2.839,3.567,9.613,28.345,0.418
233,2014-04-08,18.756786,18.694286,18.790001,18.525,243888400,1851.96,13.273,2.839,3.567,9.613,28.345,0.418
234,2014-04-09,18.665714,18.940001,18.946072,18.643572,206169600,1872.18,13.273,2.839,3.567,9.613,28.345,0.418
235,2014-04-10,18.952856,18.695715,19.008572,18.684643,239652000,1833.08,13.273,2.839,3.567,9.613,28.345,0.418
236,2014-04-11,18.535713,18.557501,18.672501,18.469286,271717600,1815.69,13.273,2.839,3.567,9.613,28.345,0.418
237,2014-04-14,18.639286,18.63143,18.648571,18.471786,205674000,1830.61,13.273,2.839,3.567,9.613,28.345,0.418
238,2014-04-15,18.581072,18.498571,18.629999,18.261786,266490000,1842.98,13.273,2.839,3.567,9.613,28.345,0.418
239,2014-04-16,18.501785,18.536072,18.610357,18.362143,214765600,1862.31,13.273,2.839,3.567,9.613,28.345,0.418
240,2014-04-17,18.571428,18.747856,18.848572,18.542856,284334400,1864.85,13.273,2.839,3.567,9.613,28.345,0.418
241,2014-04-21,18.762142,18.970358,19.004999,18.712856,182548800,1871.89,13.273,2.839,3.567,9.613,28.345,0.418
242,2014-04-22,18.868214,18.989286,18.993929,18.803572,202563200,1879.55,13.273,2.839,3.567,9.613,28.345,0.418
243,2014-04-23,18.895,18.741072,18.968929,18.730356,394940000,1875.39,13.273,2.839,3.567,9.613,28.345,0.418
244,2014-04-24,20.293215,20.2775,20.357143,20.026072,759911600,1878.61,13.273,2.839,3.567,9.613,28.345,0.418
245,2014-04-25,20.161785,20.42643,20.428213,20.14143,390275200,1863.4,13.273,2.839,3.567,9.613,28.345,0.418
246,2014-04-28,20.457144,21.217501,21.276787,20.448214,669485600,1869.43,13.273,2.839,3.567,9.613,28.345,0.418
247,2014-04-29,21.205,21.154642,21.285,21.053928,337377600,1878.33,13.273,2.839,3.567,9.613,28.345,0.418
248,2014-04-30,21.165714,21.074642,21.408215,21.064285,456640800,1883.95,13.273,2.839,3.567,9.613,28.345,0.418
249,2014-05-01,21.142857,21.124287,21.242857,20.941429,244048000,1883.68,13.273,2.839,3.567,9.613,28.345,0.418
250,2014-05-02,21.155001,21.16357,21.22143,21.061071,191514400,1881.14,13.273,2.839,3.567,9.613,28.345,0.418
251,2014-05-05,21.076429,21.462856,21.464287,21.071428,287067200,1884.66,13.273,2.839,3.567,9.613,28.345,0.418
252,2014-05-06,21.492857,21.22893,21.586071,21.22893,374564400,1867.72,13.273,2.839,3.567,9.613,28.345,0.418
253,2014-05-07,21.258928,21.154642,21.331785,20.990356,282864400,1878.21,13.273,2.839,3.567,9.613,28.345,0.418
254,2014-05-08,21.008928,20.999643,21.22893,20.942858,230297200,1875.63,13.273,2.839,3.567,9.613,28.345,0.418
255,2014-05-09,20.876429,20.912144,20.9375,20.72607,291597600,1878.48,13.273,2.839,3.567,9.613,28.345,0.418
256,2014-05-12,20.981787,21.172501,21.202143,20.978571,213208800,1896.65,13.273,2.839,3.567,9.613,28.345,0.418
257,2014-05-13,21.142857,21.205713,21.23357,21.09643,159737200,1897.45,13.273,2.839,3.567,9.613,28.345,0.418
258,2014-05-14,21.158215,21.209642,21.335714,21.133572,166404000,1888.53,13.273,2.839,3.567,9.613,28.345,0.418
259,2014-05-15,21.239286,21.029285,21.307142,21.001429,230846000,1870.85,13.273,2.839,3.567,9.613,28.345,0.418
260,2014-05-16,21.022499,21.339643,21.340357,20.907143,276256400,1877.86,13.273,2.839,3.567,9.613,28.345,0.418
261,2014-05-19,21.351786,21.592501,21.690357,21.333214,317755200,1885.08,13.273,2.839,3.567,9.613,28.345,0.418
262,2014-05-20,21.589643,21.596786,21.657143,21.454643,234836000,1872.83,13.273,2.839,3.567,9.613,28.345,0.418
263,2014-05-21,21.565357,21.653929,21.667856,21.502144,196859600,1888.03,13.273,2.839,3.567,9.613,28.345,0.418
264,2014-05-22,21.664286,21.688213,21.780357,21.575001,200760000,1892.49,13.273,2.839,3.567,9.613,28.345,0.418
265,2014-05-23,21.6875,21.933214,21.954643,21.659643,232209600,1900.53,13.273,2.839,3.567,9.613,28.345,0.418
266,2014-05-27,21.995714,22.343929,22.352142,21.986786,348866000,1911.91,13.273,2.839,3.567,9.613,28.345,0.418
267,2014-05-28,22.357857,22.286072,22.493929,22.277857,315481600,1909.78,13.273,2.839,3.567,9.613,28.345,0.418
268,2014-05-29,22.423214,22.692142,22.745358,22.420357,376474000,1920.03,13.273,2.839,3.567,9.613,28.345,0.418
269,2014-05-30,22.785,22.607143,23.006071,22.460714,564020800,1923.57,13.273,2.839,3.567,9.613,28.345,0.418
270,2014-06-02,22.64143,22.451786,22.672501,22.232143,369350800,1924.97,13.273,2.839,3.567,9.613,28.345,0.418
271,2014-06-03,22.445,22.769285,22.812143,22.4375,292709200,1924.24,13.273,2.839,3.567,9.613,28.345,0.418
272,2014-06-04,22.765715,23.029285,23.138929,22.718214,335482000,1927.88,13.273,2.839,3.567,9.613,28.345,0.418
273,2014-06-05,23.078571,23.119642,23.191786,22.950357,303805600,1940.46,13.273,2.839,3.567,9.613,28.345,0.418
274,2014-06-06,23.210714,23.05607,23.259287,23.016787,349938400,1949.44,13.273,2.839,3.567,9.613,28.345,0.418
275,2014-06-09,23.174999,23.424999,23.469999,22.9375,301660000,1951.27,13.273,2.839,3.567,9.613,28.345,0.418
276,2014-06-10,23.682501,23.5625,23.762501,23.3925,251108000,1950.79,13.273,2.839,3.567,9.613,28.345,0.418
277,2014-06-11,23.532499,23.465,23.690001,23.3675,182724000,1943.89,13.273,2.839,3.567,9.613,28.345,0.418
278,2014-06-12,23.51,23.0725,23.530001,22.975,218996000,1930.11,13.273,2.839,3.567,9.613,28.345,0.418
279,2014-06-13,23.049999,22.82,23.110001,22.719999,218100000,1936.16,13.273,2.839,3.567,9.613,28.345,0.418
280,2014-06-16,22.877501,23.049999,23.1875,22.862499,142244000,1937.78,13.273,2.839,3.567,9.613,28.345,0.418
281,2014-06-17,23.077499,23.02,23.174999,22.950001,118904000,1941.99,13.273,2.839,3.567,9.613,28.345,0.418
282,2014-06-18,23.067499,23.045,23.0725,22.8375,134056000,1956.98,13.273,2.839,3.567,9.613,28.345,0.418
283,2014-06-19,23.0725,22.965,23.075001,22.834999,142112000,1959.48,13.273,2.839,3.567,9.613,28.345,0.418
284,2014-06-20,22.9625,22.727501,23.137501,22.725,403592000,1962.87,13.273,2.839,3.567,9.613,28.345,0.418
285,2014-06-23,22.83,22.7075,22.905001,22.65,174776000,1962.61,13.273,2.839,3.567,9.613,28.345,0.418
286,2014-06-24,22.6875,22.57,22.934999,22.547501,156144000,1949.98,13.273,2.839,3.567,9.613,28.345,0.418
287,2014-06-25,22.5525,22.59,22.674999,22.4125,147476000,1959.53,13.273,2.839,3.567,9.613,28.345,0.418
288,2014-06-26,22.592501,22.725,22.762501,22.450001,130516000,1957.22,13.273,2.839,3.567,9.613,28.345,0.418
289,2014-06-27,22.705,22.995001,23.0,22.692499,256116000,1960.96,13.273,2.839,3.567,9.613,28.345,0.418
290,2014-06-30,23.025,23.2325,23.432501,23.022499,197929200,1960.23,15.485,3.339,4.631,14.217,43.522,0.323
291,2014-07-01,23.379999,23.379999,23.5175,23.282499,152892000,1973.32,15.485,3.339,4.631,14.217,43.522,0.323
292,2014-07-02,23.467501,23.370001,23.514999,23.272499,113860000,1974.62,15.485,3.339,4.631,14.217,43.522,0.323
293,2014-07-03,23.4175,23.5075,23.525,23.299999,91567200,1985.44,15.485,3.339,4.631,14.217,43.522,0.323
294,2014-07-07,23.535,23.9925,23.997499,23.525,225872000,1977.65,15.485,3.339,4.631,14.217,43.522,0.323
295,2014-07-08,24.067499,23.8375,24.200001,23.48,260888000,1963.71,15.485,3.339,4.631,14.217,43.522,0.323
296,2014-07-09,23.860001,23.8475,23.987499,23.690001,145744000,1972.83,15.485,3.339,4.631,14.217,43.522,0.323
297,2014-07-10,23.440001,23.76,23.887501,23.379999,158744000,1964.68,15.485,3.339,4.631,14.217,43.522,0.323
298,2014-07-11,23.84,23.805,23.9725,23.715,136072000,1967.57,15.485,3.339,4.631,14.217,43.522,0.323
299,2014-07-14,23.965,24.112499,24.2225,23.9125,171240000,1977.1,15.485,3.339,4.631,14.217,43.522,0.323
300,2014-07-15,24.200001,23.83,24.2125,23.7575,181911600,1973.28,15.485,3.339,4.631,14.217,43.522,0.323
301,2014-07-16,24.2425,23.695,24.275,23.684999,213585200,1981.57,15.485,3.339,4.631,14.217,43.522,0.323
302,2014-07-17,23.7575,23.272499,23.82,23.1425,229192000,1958.12,15.485,3.339,4.631,14.217,43.522,0.323
303,2014-07-18,23.405001,23.6075,23.684999,23.254999,199952000,1978.22,15.485,3.339,4.631,14.217,43.522,0.323
304,2014-07-21,23.747499,23.485001,23.75,23.43,156316000,1973.63,15.485,3.339,4.631,14.217,43.522,0.323
305,2014-07-22,23.67,23.68,23.7225,23.530001,220788000,1983.53,15.485,3.339,4.631,14.217,43.522,0.323
306,2014-07-23,23.855,24.297501,24.469999,23.7925,371672000,1987.01,15.485,3.339,4.631,14.217,43.522,0.323
307,2014-07-24,24.26,24.2575,24.33,24.105,182916000,1987.98,15.485,3.339,4.631,14.217,43.522,0.323
308,2014-07-25,24.2125,24.4175,24.459999,24.16,173876000,1978.34,15.485,3.339,4.631,14.217,43.522,0.323
309,2014-07-28,24.455,24.754999,24.809999,24.387501,221272000,1978.91,15.485,3.339,4.631,14.217,43.522,0.323
310,2014-07-29,24.8325,24.594999,24.860001,24.5625,172572000,1969.95,15.485,3.339,4.631,14.217,43.522,0.323
311,2014-07-30,24.610001,24.5375,24.674999,24.4175,132040000,1970.07,15.485,3.339,4.631,14.217,43.522,0.323
312,2014-07-31,24.290001,23.9,24.362499,23.8325,227372000,1930.67,15.485,3.339,4.631,14.217,43.522,0.323
313,2014-08-01,23.725,24.032499,24.155001,23.702499,194044000,1925.15,15.485,3.339,4.631,14.217,43.522,0.323
314,2014-08-04,24.092501,23.897499,24.145,23.7925,159832000,1938.99,15.485,3.339,4.631,14.217,43.522,0.323
315,2014-08-05,23.84,23.780001,23.92,23.59,223732000,1920.21,15.485,3.339,4.631,14.217,43.522,0.323
316,2014-08-06,23.6875,23.74,23.870001,23.6775,154232000,1920.24,15.485,3.339,4.631,14.217,43.522,0.323
317,2014-08-07,23.7325,23.620001,23.987499,23.525,186844000,1909.57,15.485,3.339,4.631,14.217,43.522,0.323
318,2014-08-08,23.565001,23.684999,23.705,23.32,167460000,1931.59,15.485,3.339,4.631,14.217,43.522,0.323
319,2014-08-11,23.817499,23.997499,24.02,23.709999,146340000,1936.92,15.485,3.339,4.631,14.217,43.522,0.323
320,2014-08-12,24.01,23.9925,24.219999,23.9025,135180000,1933.75,15.485,3.339,4.631,14.217,43.522,0.323
321,2014-08-13,24.0375,24.309999,24.309999,24.01,127664000,1946.72,15.485,3.339,4.631,14.217,43.522,0.323
322,2014-08-14,24.3325,24.375,24.3925,24.200001,112464000,1955.18,15.485,3.339,4.631,14.217,43.522,0.323
323,2014-08-15,24.475,24.495001,24.547501,24.215,195804000,1955.06,15.485,3.339,4.631,14.217,43.522,0.323
324,2014-08-18,24.622499,24.790001,24.842501,24.495001,190288000,1971.74,15.485,3.339,4.631,14.217,43.522,0.323
325,2014-08-19,24.852501,25.1325,25.17,24.83,277596000,1981.6,15.485,3.339,4.631,14.217,43.522,0.323
326,2014-08-20,25.110001,25.1425,25.272499,24.987499,210796000,1986.51,15.485,3.339,4.631,14.217,43.522,0.323
327,2014-08-21,25.1425,25.145,25.235001,25.0275,133912000,1992.37,15.485,3.339,4.631,14.217,43.522,0.323
328,2014-08-22,25.0725,25.33,25.3675,25.047501,176736000,1988.4,15.485,3.339,4.631,14.217,43.522,0.323
329,2014-08-25,25.4475,25.385,25.5425,25.32,161080000,1997.92,15.485,3.339,4.631,14.217,43.522,0.323
330,2014-08-26,25.355,25.2225,25.375,25.215,132608000,2000.02,15.485,3.339,4.631,14.217,43.522,0.323
331,2014-08-27,25.254999,25.532499,25.6425,25.174999,209476000,2000.12,15.485,3.339,4.631,14.217,43.522,0.323
332,2014-08-28,25.397499,25.5625,25.695,25.389999,273840000,1996.74,15.485,3.339,4.631,14.217,43.522,0.323
333,2014-08-29,25.715,25.625,25.725,25.549999,178380000,2003.37,15.485,3.339,4.631,14.217,43.522,0.323
334,2014-09-02,25.764999,25.825001,25.934999,25.68,214256000,2002.28,15.485,3.339,4.631,14.217,43.522,0.323
335,2014-09-03,25.775,24.735001,25.799999,24.645,501684000,2000.72,15.485,3.339,4.631,14.217,43.522,0.323
336,2014-09-04,24.7125,24.530001,25.022499,24.4475,342872000,1997.65,15.485,3.339,4.631,14.217,43.522,0.323
337,2014-09-05,24.700001,24.7425,24.8475,24.577499,233828000,2007.71,15.485,3.339,4.631,14.217,43.522,0.323
338,2014-09-08,24.825001,24.59,24.827499,24.512501,185426800,2001.54,15.485,3.339,4.631,14.217,43.522,0.323
339,2014-09-09,24.77,24.497499,25.77,24.035,759385200,1988.44,15.485,3.339,4.631,14.217,43.522,0.323
340,2014-09-10,24.502501,25.25,25.2775,24.440001,403478400,1995.69,15.485,3.339,4.631,14.217,43.522,0.323
341,2014-09-11,25.102501,25.3575,25.360001,24.905001,249412400,1997.45,15.485,3.339,4.631,14.217,43.522,0.323
342,2014-09-12,25.3025,25.415001,25.547501,25.27,250504400,1985.54,15.485,3.339,4.631,14.217,43.522,0.323
343,2014-09-15,25.702499,25.407499,25.762501,25.360001,245266000,1984.13,15.485,3.339,4.631,14.217,43.522,0.323
344,2014-09-16,24.950001,25.215,25.315001,24.7225,267632400,1998.98,15.485,3.339,4.631,14.217,43.522,0.323
345,2014-09-17,25.317499,25.395,25.450001,25.147499,243706000,2001.57,15.485,3.339,4.631,14.217,43.522,0.323
346,2014-09-18,25.4825,25.4475,25.5875,25.389999,149197600,2011.36,15.485,3.339,4.631,14.217,43.522,0.323
347,2014-09-19,25.5725,25.24,25.5875,25.125,283609600,2010.4,15.485,3.339,4.631,14.217,43.522,0.323
348,2014-09-22,25.450001,25.264999,25.535,25.145,211153600,1994.29,15.485,3.339,4.631,14.217,43.522,0.323
349,2014-09-23,25.15,25.66,25.735001,25.135,253608800,1982.77,15.485,3.339,4.631,14.217,43.522,0.323
350,2014-09-24,25.540001,25.4375,25.7125,25.299999,240687200,1998.3,15.485,3.339,4.631,14.217,43.522,0.323
351,2014-09-25,25.127501,24.467501,25.1775,24.43,400368000,1965.99,15.485,3.339,4.631,14.217,43.522,0.323
352,2014-09-26,24.6325,25.1875,25.1875,24.6,249482000,1982.85,15.485,3.339,4.631,14.217,43.522,0.323
353,2014-09-29,24.6625,25.0275,25.110001,24.657499,199065200,1977.8,15.485,3.339,4.631,14.217,43.522,0.323
354,2014-09-30,25.202499,25.1875,25.385,25.1325,221056400,1972.29,16.201,3.518,4.887,13.87,44.484,0.358
355,2014-10-01,25.147499,24.795,25.172501,24.674999,205965200,1946.16,16.201,3.518,4.887,13.87,44.484,0.358
356,2014-10-02,24.817499,24.975,25.055,24.51,191031200,1946.17,16.201,3.518,4.887,13.87,44.484,0.358
357,2014-10-03,24.860001,24.905001,25.0525,24.76,173878400,1967.9,16.201,3.518,4.887,13.87,44.484,0.358
358,2014-10-06,24.987499,24.905001,25.1625,24.855,148204800,1964.82,16.201,3.518,4.887,13.87,44.484,0.358
359,2014-10-07,24.8575,24.6875,25.030001,24.682501,168376800,1935.1,16.201,3.518,4.887,13.87,44.484,0.358
360,2014-10-08,24.690001,25.200001,25.2775,24.577499,229618800,1968.89,16.201,3.518,4.887,13.87,44.484,0.358
361,2014-10-09,25.385,25.254999,25.594999,25.1525,309506000,1928.21,16.201,3.518,4.887,13.87,44.484,0.358
362,2014-10-10,25.172501,25.182501,25.5075,25.075001,265326400,1906.13,16.201,3.518,4.887,13.87,44.484,0.358
363,2014-10-13,25.3325,24.952499,25.445,24.952499,214333600,1874.74,16.201,3.518,4.887,13.87,44.484,0.358
364,2014-10-14,25.0975,24.6875,25.129999,24.6425,254754400,1877.7,16.201,3.518,4.887,13.87,44.484,0.358
365,2014-10-15,24.4925,24.385,24.7875,23.795,403734400,1862.49,16.201,3.518,4.887,13.87,44.484,0.358
366,2014-10-16,23.887501,24.065001,24.43,23.852501,288618000,1862.76,16.201,3.518,4.887,13.87,44.484,0.358
367,2014-10-17,24.375,24.4175,24.75,24.202499,272718800,1886.76,16.201,3.518,4.887,13.87,44.484,0.358
368,2014-10-20,24.58,24.940001,24.99,24.555,310069200,1904.01,16.201,3.518,4.887,13.87,44.484,0.358
369,2014-10-21,25.754999,25.6175,25.754999,25.317499,378495600,1941.28,16.201,3.518,4.887,13.87,44.484,0.358
370,2014-10-22,25.709999,25.747499,26.0275,25.65,273052400,1927.11,16.201,3.518,4.887,13.87,44.484,0.358
371,2014-10-23,26.02,26.2075,26.262501,25.907499,284298800,1950.82,16.201,3.518,4.887,13.87,44.484,0.358
372,2014-10-24,26.295,26.305,26.372499,26.1325,188215600,1964.58,16.201,3.518,4.887,13.87,44.484,0.358
373,2014-10-27,26.2125,26.2775,26.370001,26.174999,136750800,1961.63,16.201,3.518,4.887,13.87,44.484,0.358
374,2014-10-28,26.35,26.684999,26.684999,26.3375,192243600,1985.05,16.201,3.518,4.887,13.87,44.484,0.358
375,2014-10-29,26.6625,26.834999,26.842501,26.59,210751600,1982.3,16.201,3.518,4.887,13.87,44.484,0.358
376,2014-10-30,26.74,26.745001,26.8375,26.475,162619200,1994.65,16.201,3.518,4.887,13.87,44.484,0.358
377,2014-10-31,27.002501,27.0,27.01,26.8025,178557200,2018.05,16.201,3.518,4.887,13.87,44.484,0.358
378,2014-11-03,27.055,27.35,27.575001,27.002501,209130400,2017.81,16.201,3.518,4.887,13.87,44.484,0.358
379,2014-11-04,27.34,27.15,27.372499,26.93,166297600,2012.1,16.201,3.518,4.887,13.87,44.484,0.358
380,2014-11-05,27.275,27.215,27.325001,27.032499,149743600,2023.57,16.201,3.518,4.887,13.87,44.484,0.358
381,2014-11-06,27.15,27.174999,27.1975,26.950001,139874000,2031.21,16.201,3.518,4.887,13.87,44.484,0.358
382,2014-11-07,27.1875,27.252501,27.33,27.137501,134766000,2031.92,16.201,3.518,4.887,13.87,44.484,0.358
383,2014-11-10,27.254999,27.2075,27.3325,27.1675,108782000,2038.26,16.201,3.518,4.887,13.87,44.484,0.358
384,2014-11-11,27.174999,27.424999,27.4375,27.1,109769200,2039.68,16.201,3.518,4.887,13.87,44.484,0.358
385,2014-11-12,27.344999,27.8125,27.8575,27.342501,187769600,2038.25,16.201,3.518,4.887,13.87,44.484,0.358
386,2014-11-13,27.950001,28.205,28.362499,27.9,238091600,2039.33,16.201,3.518,4.887,13.87,44.484,0.358
387,2014-11-14,28.2875,28.545,28.547501,27.8025,176254400,2039.82,16.201,3.518,4.887,13.87,44.484,0.358
388,2014-11-17,28.567499,28.497499,29.32,28.325001,186986800,2041.32,16.201,3.518,4.887,13.87,44.484,0.358
389,2014-11-18,28.485001,28.8675,28.922501,28.4725,176896000,2051.8,16.201,3.518,4.887,13.87,44.484,0.358
390,2014-11-19,28.860001,28.6675,28.934999,28.450001,167476800,2048.72,16.201,3.518,4.887,13.87,44.484,0.358
391,2014-11-20,28.727501,29.077499,29.215,28.7125,173582000,2052.75,16.201,3.518,4.887,13.87,44.484,0.358
392,2014-11-21,29.377501,29.1175,29.3925,29.0075,228717200,2063.5,16.201,3.518,4.887,13.87,44.484,0.358
393,2014-11-24,29.2125,29.657499,29.692499,29.155001,189803200,2069.41,16.201,3.518,4.887,13.87,44.484,0.358
394,2014-11-25,29.7675,29.4,29.9375,29.362499,275361600,2067.03,16.201,3.518,4.887,13.87,44.484,0.358
395,2014-11-26,29.485001,29.75,29.775,29.4575,163073200,2072.83,16.201,3.518,4.887,13.87,44.484,0.358
396,2014-11-28,29.817499,29.7325,29.85,29.512501,99257600,2067.56,16.201,3.518,4.887,13.87,44.484,0.358
397,2014-12-01,29.702499,28.7675,29.8125,27.817499,335256000,2053.44,16.201,3.518,4.887,13.87,44.484,0.358
398,2014-12-02,28.375,28.657499,28.9375,28.1875,237395600,2066.55,16.201,3.518,4.887,13.87,44.484,0.358
399,2014-12-03,28.9375,28.9825,29.0875,28.7775,172253600,2074.33,16.201,3.518,4.887,13.87,44.484,0.358
400,2014-12-04,28.942499,28.872499,29.299999,28.8225,168178000,2071.92,16.201,3.518,4.887,13.87,44.484,0.358
401,2014-12-05,28.997499,28.75,29.02,28.66,153275600,2075.37,16.201,3.518,4.887,13.87,44.484,0.358
402,2014-12-08,28.525,28.1,28.6625,27.905001,230659600,2060.31,16.201,3.518,4.887,13.87,44.484,0.358
403,2014-12-09,27.547501,28.530001,28.575001,27.3375,240832000,2059.82,16.201,3.518,4.887,13.87,44.484,0.358
404,2014-12-10,28.602501,27.987499,28.7125,27.885,178261200,2026.14,16.201,3.518,4.887,13.87,44.484,0.358
405,2014-12-11,28.065001,27.905001,28.450001,27.834999,165606800,2035.33,16.201,3.518,4.887,13.87,44.484,0.358
406,2014-12-12,27.615,27.432501,27.967501,27.395,224112400,2002.33,16.201,3.518,4.887,13.87,44.484,0.358
407,2014-12-15,27.674999,27.057501,27.9,26.5875,268872400,1989.63,16.201,3.518,4.887,13.87,44.484,0.358
408,2014-12-16,26.592501,26.6875,27.540001,26.565001,243162800,1972.74,16.201,3.518,4.887,13.87,44.484,0.358
409,2014-12-17,26.780001,27.352501,27.459999,26.705,213647200,2012.89,16.201,3.518,4.887,13.87,44.484,0.358
410,2014-12-18,27.967501,28.1625,28.1625,27.665001,236024800,2061.23,16.201,3.518,4.887,13.87,44.484,0.358
411,2014-12-19,28.065001,27.945,28.309999,27.915001,353719200,2070.65,16.201,3.518,4.887,13.87,44.484,0.358
412,2014-12-22,28.040001,28.235001,28.372499,27.9925,180670000,2078.54,16.201,3.518,4.887,13.87,44.484,0.358
413,2014-12-23,28.307501,28.135,28.3325,28.115,104113600,2082.17,16.201,3.518,4.887,13.87,44.484,0.358
414,2014-12-24,28.145,28.002501,28.1775,28.002501,57918400,2081.88,16.201,3.518,4.887,13.87,44.484,0.358
415,2014-12-26,28.025,28.497499,28.629999,28.002501,134884000,2088.77,16.201,3.518,4.887,13.87,44.484,0.358
416,2014-12-29,28.4475,28.477501,28.692499,28.424999,110395600,2090.57,16.201,3.518,4.887,13.87,44.484,0.358
417,2014-12-30,28.41,28.129999,28.48,28.0275,119526000,2080.35,16.201,3.518,4.887,13.87,44.484,0.358
